#Year   glob_temp_dev  RF_nonCO2  RF_budget  co2_atm     fossil_CO2_em   budget_C_uptake
2379    -9999.9999     1.04       0          -9999.9999  0.5225983147    0
2380    -9999.9999     1.04       0          -9999.9999  0.5214573616    0
2381    -9999.9999     1.04       0          -9999.9999  0.5203204839    0
2382    -9999.9999     1.04       0          -9999.9999  0.5191876551    0
2383    -9999.9999     1.04       0          -9999.9999  0.5180588491    0
2384    -9999.9999     1.04       0          -9999.9999  0.51693404      0
2385    -9999.9999     1.04       0          -9999.9999  0.5158132022    0
2386    -9999.9999     1.04       0          -9999.9999  0.5146963103    0
2387    -9999.9999     1.04       0          -9999.9999  0.5135833392    0
2388    -9999.9999     1.04       0          -9999.9999  0.5124742641    0
2389    -9999.9999     1.04       0          -9999.9999  0.5113690603    0
2390    -9999.9999     1.04       0          -9999.9999  0.5102677034    0
2391    -9999.9999     1.04       0          -9999.9999  0.5091701693    0
2392    -9999.9999     1.04       0          -9999.9999  0.5080764342    0
2393    -9999.9999     1.04       0          -9999.9999  0.5069864743    0
2394    -9999.9999     1.04       0          -9999.9999  0.5059002663    0
2395    -9999.9999     1.04       0          -9999.9999  0.5048177869    0
2396    -9999.9999     1.04       0          -9999.9999  0.5037390131    0
2397    -9999.9999     1.04       0          -9999.9999  0.5026639222    0
2398    -9999.9999     1.04       0          -9999.9999  0.5015924917    0
2399    -9999.9999     1.04       0          -9999.9999  0.5005246992    0
2400    -9999.9999     1.04       0          -9999.9999  0.4994605227    0
2401    -9999.9999     1.04       0          -9999.9999  0.4983999402    0
2402    -9999.9999     1.04       0          -9999.9999  0.4973429301    0
2403    -9999.9999     1.04       0          -9999.9999  0.4962894709    0
2404    -9999.9999     1.04       0          -9999.9999  0.4952395414    0
2405    -9999.9999     1.04       0          -9999.9999  0.4941931204    0
2406    -9999.9999     1.04       0          -9999.9999  0.493150187     0
2407    -9999.9999     1.04       0          -9999.9999  0.4921107208    0
2408    -9999.9999     1.04       0          -9999.9999  0.491074701     0
2409    -9999.9999     1.04       0          -9999.9999  0.4900421076    0
2410    -9999.9999     1.04       0          -9999.9999  0.4890129202    0
2411    -9999.9999     1.04       0          -9999.9999  0.4879871192    0
2412    -9999.9999     1.04       0          -9999.9999  0.4869646847    0
2413    -9999.9999     1.04       0          -9999.9999  0.4859455971    0
2414    -9999.9999     1.04       0          -9999.9999  0.4849298373    0
2415    -9999.9999     1.04       0          -9999.9999  0.4839173858    0
2416    -9999.9999     1.04       0          -9999.9999  0.4829082238    0
2417    -9999.9999     1.04       0          -9999.9999  0.4819023325    0
2418    -9999.9999     1.04       0          -9999.9999  0.4808996931    0
2419    -9999.9999     1.04       0          -9999.9999  0.4799002871    0
2420    -9999.9999     1.04       0          -9999.9999  0.4789040963    0
2421    -9999.9999     1.04       0          -9999.9999  0.4779111025    0
2422    -9999.9999     1.04       0          -9999.9999  0.4769212878    0
2423    -9999.9999     1.04       0          -9999.9999  0.4759346341    0
2424    -9999.9999     1.04       0          -9999.9999  0.474951124     0
2425    -9999.9999     1.04       0          -9999.9999  0.4739707399    0
2426    -9999.9999     1.04       0          -9999.9999  0.4729934645    0
2427    -9999.9999     1.04       0          -9999.9999  0.4720192805    0
2428    -9999.9999     1.04       0          -9999.9999  0.4710481709    0
2429    -9999.9999     1.04       0          -9999.9999  0.4700801188    0
2430    -9999.9999     1.04       0          -9999.9999  0.4691151075    0
2431    -9999.9999     1.04       0          -9999.9999  0.4681531203    0
2432    -9999.9999     1.04       0          -9999.9999  0.4671941408    0
2433    -9999.9999     1.04       0          -9999.9999  0.4662381528    0
2434    -9999.9999     1.04       0          -9999.9999  0.4652851399    0
2435    -9999.9999     1.04       0          -9999.9999  0.4643350863    0
2436    -9999.9999     1.04       0          -9999.9999  0.463387976     0
2437    -9999.9999     1.04       0          -9999.9999  0.4624437933    0
2438    -9999.9999     1.04       0          -9999.9999  0.4615025225    0
2439    -9999.9999     1.04       0          -9999.9999  0.4605641482    0
2440    -9999.9999     1.04       0          -9999.9999  0.459628655     0
2441    -9999.9999     1.04       0          -9999.9999  0.4586960278    0
2442    -9999.9999     1.04       0          -9999.9999  0.4577662513    0
2443    -9999.9999     1.04       0          -9999.9999  0.4568393108    0
2444    -9999.9999     1.04       0          -9999.9999  0.4559151913    0
2445    -9999.9999     1.04       0          -9999.9999  0.4549938781    0
2446    -9999.9999     1.04       0          -9999.9999  0.4540753567    0
2447    -9999.9999     1.04       0          -9999.9999  0.4531596126    0
2448    -9999.9999     1.04       0          -9999.9999  0.4522466315    0
2449    -9999.9999     1.04       0          -9999.9999  0.4513363991    0
2450    -9999.9999     1.04       0          -9999.9999  0.4504289013    0
2451    -9999.9999     1.04       0          -9999.9999  0.4495241242    0
2452    -9999.9999     1.04       0          -9999.9999  0.4486220539    0
2453    -9999.9999     1.04       0          -9999.9999  0.4477226766    0
2454    -9999.9999     1.04       0          -9999.9999  0.4468259787    0
2455    -9999.9999     1.04       0          -9999.9999  0.4459319467    0
2456    -9999.9999     1.04       0          -9999.9999  0.4450405672    0
2457    -9999.9999     1.04       0          -9999.9999  0.4441518268    0
2458    -9999.9999     1.04       0          -9999.9999  0.4432657123    0
2459    -9999.9999     1.04       0          -9999.9999  0.4423822107    0
2460    -9999.9999     1.04       0          -9999.9999  0.441501309     0
2461    -9999.9999     1.04       0          -9999.9999  0.4406229943    0
2462    -9999.9999     1.04       0          -9999.9999  0.4397472537    0
2463    -9999.9999     1.04       0          -9999.9999  0.4388740748    0
2464    -9999.9999     1.04       0          -9999.9999  0.4380034447    0
2465    -9999.9999     1.04       0          -9999.9999  0.4371353512    0
2466    -9999.9999     1.04       0          -9999.9999  0.4362697817    0
2467    -9999.9999     1.04       0          -9999.9999  0.4354067241    0
2468    -9999.9999     1.04       0          -9999.9999  0.4345461662    0
2469    -9999.9999     1.04       0          -9999.9999  0.4336880958    0
2470    -9999.9999     1.04       0          -9999.9999  0.432832501     0
2471    -9999.9999     1.04       0          -9999.9999  0.4319793699    0
2472    -9999.9999     1.04       0          -9999.9999  0.4311286906    0
2473    -9999.9999     1.04       0          -9999.9999  0.4302804515    0
2474    -9999.9999     1.04       0          -9999.9999  0.4294346409    0
2475    -9999.9999     1.04       0          -9999.9999  0.4285912474    0
2476    -9999.9999     1.04       0          -9999.9999  0.4277502594    0
2477    -9999.9999     1.04       0          -9999.9999  0.4269116657    0
2478    -9999.9999     1.04       0          -9999.9999  0.4260754548    0
2479    -9999.9999     1.04       0          -9999.9999  0.4252416158    0
2480    -9999.9999     1.04       0          -9999.9999  0.4244101374    0
2481    -9999.9999     1.04       0          -9999.9999  0.4235810087    0
2482    -9999.9999     1.04       0          -9999.9999  0.4227542186    0
2483    -9999.9999     1.04       0          -9999.9999  0.4219297565    0
2484    -9999.9999     1.04       0          -9999.9999  0.4211076115    0
2485    -9999.9999     1.04       0          -9999.9999  0.4202877729    0
2486    -9999.9999     1.04       0          -9999.9999  0.4194702301    0
2487    -9999.9999     1.04       0          -9999.9999  0.4186549726    0
2488    -9999.9999     1.04       0          -9999.9999  0.41784199      0
2489    -9999.9999     1.04       0          -9999.9999  0.4170312718    0
2490    -9999.9999     1.04       0          -9999.9999  0.4162228079    0
2491    -9999.9999     1.04       0          -9999.9999  0.4154165879    0
2492    -9999.9999     1.04       0          -9999.9999  0.4146126017    0
2493    -9999.9999     1.04       0          -9999.9999  0.4138108393    0
2494    -9999.9999     1.04       0          -9999.9999  0.4130112906    0
2495    -9999.9999     1.04       0          -9999.9999  0.4122139458    0
2496    -9999.9999     1.04       0          -9999.9999  0.4114187949    0
2497    -9999.9999     1.04       0          -9999.9999  0.4106258283    0
2498    -9999.9999     1.04       0          -9999.9999  0.4098350361    0
2499    -9999.9999     1.04       0          -9999.9999  0.4090464088    0
2500    -9999.9999     1.04       0          -9999.9999  0.4082599368    0
2501    -9999.9999     1.04       0          -9999.9999  0.4074756106    0
2502    -9999.9999     1.04       0          -9999.9999  0.4066934208    0
2503    -9999.9999     1.04       0          -9999.9999  0.4059133579    0
2504    -9999.9999     1.04       0          -9999.9999  0.4051354127    0
2505    -9999.9999     1.04       0          -9999.9999  0.4043595759    0
2506    -9999.9999     1.04       0          -9999.9999  0.4035858385    0
2507    -9999.9999     1.04       0          -9999.9999  0.4028141911    0
2508    -9999.9999     1.04       0          -9999.9999  0.402044625     0
2509    -9999.9999     1.04       0          -9999.9999  0.4012771309    0
2510    -9999.9999     1.04       0          -9999.9999  0.4005117001    0
2511    -9999.9999     1.04       0          -9999.9999  0.3997483237    0
2512    -9999.9999     1.04       0          -9999.9999  0.3989869928    0
2513    -9999.9999     1.04       0          -9999.9999  0.3982276988    0
2514    -9999.9999     1.04       0          -9999.9999  0.397470433     0
2515    -9999.9999     1.04       0          -9999.9999  0.3967151867    0
2516    -9999.9999     1.04       0          -9999.9999  0.3959619515    0
2517    -9999.9999     1.04       0          -9999.9999  0.3952107187    0
2518    -9999.9999     1.04       0          -9999.9999  0.39446148      0
2519    -9999.9999     1.04       0          -9999.9999  0.393714227     0
2520    -9999.9999     1.04       0          -9999.9999  0.3929689513    0
2521    -9999.9999     1.04       0          -9999.9999  0.3922256447    0
2522    -9999.9999     1.04       0          -9999.9999  0.391484299     0
2523    -9999.9999     1.04       0          -9999.9999  0.390744906     0
2524    -9999.9999     1.04       0          -9999.9999  0.3900074576    0
2525    -9999.9999     1.04       0          -9999.9999  0.3892719458    0
2526    -9999.9999     1.04       0          -9999.9999  0.3885383625    0
2527    -9999.9999     1.04       0          -9999.9999  0.3878066999    0
2528    -9999.9999     1.04       0          -9999.9999  0.3870769499    0
2529    -9999.9999     1.04       0          -9999.9999  0.3863491048    0
2530    -9999.9999     1.04       0          -9999.9999  0.3856231569    0
2531    -9999.9999     1.04       0          -9999.9999  0.3848990982    0
2532    -9999.9999     1.04       0          -9999.9999  0.3841769212    0
2533    -9999.9999     1.04       0          -9999.9999  0.3834566183    0
2534    -9999.9999     1.04       0          -9999.9999  0.3827381817    0
2535    -9999.9999     1.04       0          -9999.9999  0.3820216041    0
2536    -9999.9999     1.04       0          -9999.9999  0.3813068778    0
2537    -9999.9999     1.04       0          -9999.9999  0.3805939955    0
2538    -9999.9999     1.04       0          -9999.9999  0.3798829497    0
2539    -9999.9999     1.04       0          -9999.9999  0.3791737332    0
2540    -9999.9999     1.04       0          -9999.9999  0.3784663385    0
2541    -9999.9999     1.04       0          -9999.9999  0.3777607585    0
2542    -9999.9999     1.04       0          -9999.9999  0.377056986     0
2543    -9999.9999     1.04       0          -9999.9999  0.3763550137    0
2544    -9999.9999     1.04       0          -9999.9999  0.3756548345    0
2545    -9999.9999     1.04       0          -9999.9999  0.3749564414    0
2546    -9999.9999     1.04       0          -9999.9999  0.3742598273    0
2547    -9999.9999     1.04       0          -9999.9999  0.3735649853    0
2548    -9999.9999     1.04       0          -9999.9999  0.3728719085    0
2549    -9999.9999     1.04       0          -9999.9999  0.3721805898    0
2550    -9999.9999     1.04       0          -9999.9999  0.3714910224    0
2551    -9999.9999     1.04       0          -9999.9999  0.3708031996    0
2552    -9999.9999     1.04       0          -9999.9999  0.3701171145    0
2553    -9999.9999     1.04       0          -9999.9999  0.3694327605    0
2554    -9999.9999     1.04       0          -9999.9999  0.3687501308    0
2555    -9999.9999     1.04       0          -9999.9999  0.3680692187    0
2556    -9999.9999     1.04       0          -9999.9999  0.3673900178    0
2557    -9999.9999     1.04       0          -9999.9999  0.3667125213    0
2558    -9999.9999     1.04       0          -9999.9999  0.3660367228    0
2559    -9999.9999     1.04       0          -9999.9999  0.3653626157    0
2560    -9999.9999     1.04       0          -9999.9999  0.3646901936    0
2561    -9999.9999     1.04       0          -9999.9999  0.3640194502    0
2562    -9999.9999     1.04       0          -9999.9999  0.363350379     0
2563    -9999.9999     1.04       0          -9999.9999  0.3626829736    0
2564    -9999.9999     1.04       0          -9999.9999  0.3620172278    0
2565    -9999.9999     1.04       0          -9999.9999  0.3613531354    0
2566    -9999.9999     1.04       0          -9999.9999  0.36069069      0
2567    -9999.9999     1.04       0          -9999.9999  0.3600298855    0
2568    -9999.9999     1.04       0          -9999.9999  0.3593707158    0
2569    -9999.9999     1.04       0          -9999.9999  0.3587131747    0
2570    -9999.9999     1.04       0          -9999.9999  0.3580572561    0
2571    -9999.9999     1.04       0          -9999.9999  0.357402954     0
2572    -9999.9999     1.04       0          -9999.9999  0.3567502624    0
2573    -9999.9999     1.04       0          -9999.9999  0.3560991753    0
2574    -9999.9999     1.04       0          -9999.9999  0.3554496868    0
2575    -9999.9999     1.04       0          -9999.9999  0.3548017909    0
2576    -9999.9999     1.04       0          -9999.9999  0.3541554818    0
2577    -9999.9999     1.04       0          -9999.9999  0.3535107536    0
2578    -9999.9999     1.04       0          -9999.9999  0.3528676005    0
2579    -9999.9999     1.04       0          -9999.9999  0.3522260168    0
2580    -9999.9999     1.04       0          -9999.9999  0.3515859966    0
2581    -9999.9999     1.04       0          -9999.9999  0.3509475344    0
2582    -9999.9999     1.04       0          -9999.9999  0.3503106244    0
2583    -9999.9999     1.04       0          -9999.9999  0.3496752609    0
2584    -9999.9999     1.04       0          -9999.9999  0.3490414384    0
2585    -9999.9999     1.04       0          -9999.9999  0.3484091513    0
2586    -9999.9999     1.04       0          -9999.9999  0.347778394     0
2587    -9999.9999     1.04       0          -9999.9999  0.3471491609    0
2588    -9999.9999     1.04       0          -9999.9999  0.3465214467    0
2589    -9999.9999     1.04       0          -9999.9999  0.3458952458    0
2590    -9999.9999     1.04       0          -9999.9999  0.3452705529    0
2591    -9999.9999     1.04       0          -9999.9999  0.3446473624    0
2592    -9999.9999     1.04       0          -9999.9999  0.3440256691    0
2593    -9999.9999     1.04       0          -9999.9999  0.3434054676    0
2594    -9999.9999     1.04       0          -9999.9999  0.3427867525    0
2595    -9999.9999     1.04       0          -9999.9999  0.3421695187    0
2596    -9999.9999     1.04       0          -9999.9999  0.3415537608    0
2597    -9999.9999     1.04       0          -9999.9999  0.3409394736    0
2598    -9999.9999     1.04       0          -9999.9999  0.340326652     0
2599    -9999.9999     1.04       0          -9999.9999  0.3397152907    0
2600    -9999.9999     1.04       0          -9999.9999  0.3391053846    0
2601    -9999.9999     1.04       0          -9999.9999  0.3384969286    0
2602    -9999.9999     1.04       0          -9999.9999  0.3378899176    0
2603    -9999.9999     1.04       0          -9999.9999  0.3372843466    0
2604    -9999.9999     1.04       0          -9999.9999  0.3366802104    0
2605    -9999.9999     1.04       0          -9999.9999  0.3360775042    0
2606    -9999.9999     1.04       0          -9999.9999  0.3354762229    0
2607    -9999.9999     1.04       0          -9999.9999  0.3348763616    0
2608    -9999.9999     1.04       0          -9999.9999  0.3342779153    0
2609    -9999.9999     1.04       0          -9999.9999  0.3336808791    0
2610    -9999.9999     1.04       0          -9999.9999  0.3330852482    0
2611    -9999.9999     1.04       0          -9999.9999  0.3324910177    0
2612    -9999.9999     1.04       0          -9999.9999  0.3318981828    0
2613    -9999.9999     1.04       0          -9999.9999  0.3313067387    0
2614    -9999.9999     1.04       0          -9999.9999  0.3307166806    0
2615    -9999.9999     1.04       0          -9999.9999  0.3301280037    0
2616    -9999.9999     1.04       0          -9999.9999  0.3295407034    0
2617    -9999.9999     1.04       0          -9999.9999  0.3289547748    0
2618    -9999.9999     1.04       0          -9999.9999  0.3283702135    0
2619    -9999.9999     1.04       0          -9999.9999  0.3277870146    0
2620    -9999.9999     1.04       0          -9999.9999  0.3272051735    0
2621    -9999.9999     1.04       0          -9999.9999  0.3266246858    0
2622    -9999.9999     1.04       0          -9999.9999  0.3260455467    0
2623    -9999.9999     1.04       0          -9999.9999  0.3254677516    0
2624    -9999.9999     1.04       0          -9999.9999  0.3248912962    0
2625    -9999.9999     1.04       0          -9999.9999  0.3243161758    0
2626    -9999.9999     1.04       0          -9999.9999  0.323742386     0
2627    -9999.9999     1.04       0          -9999.9999  0.3231699223    0
2628    -9999.9999     1.04       0          -9999.9999  0.3225987802    0
2629    -9999.9999     1.04       0          -9999.9999  0.3220289553    0
2630    -9999.9999     1.04       0          -9999.9999  0.3214604432    0
2631    -9999.9999     1.04       0          -9999.9999  0.3208932396    0
2632    -9999.9999     1.04       0          -9999.9999  0.32032734      0
2633    -9999.9999     1.04       0          -9999.9999  0.3197627402    0
2634    -9999.9999     1.04       0          -9999.9999  0.3191994358    0
2635    -9999.9999     1.04       0          -9999.9999  0.3186374225    0
2636    -9999.9999     1.04       0          -9999.9999  0.318076696     0
2637    -9999.9999     1.04       0          -9999.9999  0.3175172522    0
2638    -9999.9999     1.04       0          -9999.9999  0.3169590867    0
2639    -9999.9999     1.04       0          -9999.9999  0.3164021953    0
2640    -9999.9999     1.04       0          -9999.9999  0.3158465739    0
2641    -9999.9999     1.04       0          -9999.9999  0.3152922183    0
2642    -9999.9999     1.04       0          -9999.9999  0.3147391243    0
2643    -9999.9999     1.04       0          -9999.9999  0.3141872878    0
2644    -9999.9999     1.04       0          -9999.9999  0.3136367048    0
2645    -9999.9999     1.04       0          -9999.9999  0.313087371     0
2646    -9999.9999     1.04       0          -9999.9999  0.3125392824    0
2647    -9999.9999     1.04       0          -9999.9999  0.311992435     0
2648    -9999.9999     1.04       0          -9999.9999  0.3114468247    0
2649    -9999.9999     1.04       0          -9999.9999  0.3109024476    0
2650    -9999.9999     1.04       0          -9999.9999  0.3103592996    0
2651    -9999.9999     1.04       0          -9999.9999  0.3098173768    0
2652    -9999.9999     1.04       0          -9999.9999  0.3092766751    0
2653    -9999.9999     1.04       0          -9999.9999  0.3087371907    0
2654    -9999.9999     1.04       0          -9999.9999  0.3081989197    0
2655    -9999.9999     1.04       0          -9999.9999  0.3076618581    0
2656    -9999.9999     1.04       0          -9999.9999  0.307126002     0
2657    -9999.9999     1.04       0          -9999.9999  0.3065913476    0
2658    -9999.9999     1.04       0          -9999.9999  0.3060578911    0
2659    -9999.9999     1.04       0          -9999.9999  0.3055256286    0
2660    -9999.9999     1.04       0          -9999.9999  0.3049945563    0
2661    -9999.9999     1.04       0          -9999.9999  0.3044646704    0
2662    -9999.9999     1.04       0          -9999.9999  0.3039359671    0
2663    -9999.9999     1.04       0          -9999.9999  0.3034084427    0
2664    -9999.9999     1.04       0          -9999.9999  0.3028820934    0
2665    -9999.9999     1.04       0          -9999.9999  0.3023569155    0
2666    -9999.9999     1.04       0          -9999.9999  0.3018329054    0
2667    -9999.9999     1.04       0          -9999.9999  0.3013100592    0
2668    -9999.9999     1.04       0          -9999.9999  0.3007883734    0
2669    -9999.9999     1.04       0          -9999.9999  0.3002678442    0
2670    -9999.9999     1.04       0          -9999.9999  0.2997484681    0
2671    -9999.9999     1.04       0          -9999.9999  0.2992302414    0
2672    -9999.9999     1.04       0          -9999.9999  0.2987131605    0
2673    -9999.9999     1.04       0          -9999.9999  0.2981972218    0
2674    -9999.9999     1.04       0          -9999.9999  0.2976824218    0
2675    -9999.9999     1.04       0          -9999.9999  0.2971687568    0
2676    -9999.9999     1.04       0          -9999.9999  0.2966562234    0
2677    -9999.9999     1.04       0          -9999.9999  0.296144818     0
2678    -9999.9999     1.04       0          -9999.9999  0.2956345371    0
2679    -9999.9999     1.04       0          -9999.9999  0.2951253772    0
2680    -9999.9999     1.04       0          -9999.9999  0.2946173349    0
2681    -9999.9999     1.04       0          -9999.9999  0.2941104066    0
2682    -9999.9999     1.04       0          -9999.9999  0.2936045889    0
2683    -9999.9999     1.04       0          -9999.9999  0.2930998784    0
2684    -9999.9999     1.04       0          -9999.9999  0.2925962717    0
2685    -9999.9999     1.04       0          -9999.9999  0.2920937653    0
2686    -9999.9999     1.04       0          -9999.9999  0.2915923559    0
2687    -9999.9999     1.04       0          -9999.9999  0.2910920401    0
2688    -9999.9999     1.04       0          -9999.9999  0.2905928145    0
2689    -9999.9999     1.04       0          -9999.9999  0.2900946758    0
2690    -9999.9999     1.04       0          -9999.9999  0.2895976207    0
2691    -9999.9999     1.04       0          -9999.9999  0.2891016459    0
2692    -9999.9999     1.04       0          -9999.9999  0.2886067479    0
2693    -9999.9999     1.04       0          -9999.9999  0.2881129237    0
2694    -9999.9999     1.04       0          -9999.9999  0.2876201699    0
2695    -9999.9999     1.04       0          -9999.9999  0.2871284831    0
2696    -9999.9999     1.04       0          -9999.9999  0.2866378603    0
2697    -9999.9999     1.04       0          -9999.9999  0.2861482982    0
2698    -9999.9999     1.04       0          -9999.9999  0.2856597934    0
2699    -9999.9999     1.04       0          -9999.9999  0.285172343     0
2700    -9999.9999     1.04       0          -9999.9999  0.2846859436    0
2701    -9999.9999     1.04       0          -9999.9999  0.284200592     0
2702    -9999.9999     1.04       0          -9999.9999  0.2837162852    0
2703    -9999.9999     1.04       0          -9999.9999  0.28323302      0
2704    -9999.9999     1.04       0          -9999.9999  0.2827507932    0
2705    -9999.9999     1.04       0          -9999.9999  0.2822696017    0
2706    -9999.9999     1.04       0          -9999.9999  0.2817894424    0
2707    -9999.9999     1.04       0          -9999.9999  0.2813103123    0
2708    -9999.9999     1.04       0          -9999.9999  0.2808322081    0
2709    -9999.9999     1.04       0          -9999.9999  0.280355127     0
2710    -9999.9999     1.04       0          -9999.9999  0.2798790657    0
2711    -9999.9999     1.04       0          -9999.9999  0.2794040213    0
2712    -9999.9999     1.04       0          -9999.9999  0.2789299908    0
2713    -9999.9999     1.04       0          -9999.9999  0.2784569711    0
2714    -9999.9999     1.04       0          -9999.9999  0.2779849592    0
2715    -9999.9999     1.04       0          -9999.9999  0.2775139521    0
2716    -9999.9999     1.04       0          -9999.9999  0.2770439469    0
2717    -9999.9999     1.04       0          -9999.9999  0.2765749405    0
2718    -9999.9999     1.04       0          -9999.9999  0.27610693      0
2719    -9999.9999     1.04       0          -9999.9999  0.2756399126    0
2720    -9999.9999     1.04       0          -9999.9999  0.2751738852    0
2721    -9999.9999     1.04       0          -9999.9999  0.2747088449    0
2722    -9999.9999     1.04       0          -9999.9999  0.2742447888    0
2723    -9999.9999     1.04       0          -9999.9999  0.2737817141    0
2724    -9999.9999     1.04       0          -9999.9999  0.2733196178    0
2725    -9999.9999     1.04       0          -9999.9999  0.2728584971    0
2726    -9999.9999     1.04       0          -9999.9999  0.2723983491    0
2727    -9999.9999     1.04       0          -9999.9999  0.271939171     0
2728    -9999.9999     1.04       0          -9999.9999  0.2714809599    0
2729    -9999.9999     1.04       0          -9999.9999  0.2710237131    0
2730    -9999.9999     1.04       0          -9999.9999  0.2705674276    0
2731    -9999.9999     1.04       0          -9999.9999  0.2701121007    0
2732    -9999.9999     1.04       0          -9999.9999  0.2696577296    0
2733    -9999.9999     1.04       0          -9999.9999  0.2692043116    0
2734    -9999.9999     1.04       0          -9999.9999  0.2687518438    0
2735    -9999.9999     1.04       0          -9999.9999  0.2683003235    0
2736    -9999.9999     1.04       0          -9999.9999  0.267849748     0
2737    -9999.9999     1.04       0          -9999.9999  0.2674001145    0
2738    -9999.9999     1.04       0          -9999.9999  0.2669514203    0
2739    -9999.9999     1.04       0          -9999.9999  0.2665036627    0
2740    -9999.9999     1.04       0          -9999.9999  0.266056839     0
2741    -9999.9999     1.04       0          -9999.9999  0.2656109464    0
2742    -9999.9999     1.04       0          -9999.9999  0.2651659824    0
2743    -9999.9999     1.04       0          -9999.9999  0.2647219443    0
2744    -9999.9999     1.04       0          -9999.9999  0.2642788293    0
2745    -9999.9999     1.04       0          -9999.9999  0.2638366349    0
2746    -9999.9999     1.04       0          -9999.9999  0.2633953584    0
2747    -9999.9999     1.04       0          -9999.9999  0.2629549972    0
2748    -9999.9999     1.04       0          -9999.9999  0.2625155486    0
2749    -9999.9999     1.04       0          -9999.9999  0.2620770101    0
2750    -9999.9999     1.04       0          -9999.9999  0.261639379     0
2751    -9999.9999     1.04       0          -9999.9999  0.2612026528    0
2752    -9999.9999     1.04       0          -9999.9999  0.2607668289    0
2753    -9999.9999     1.04       0          -9999.9999  0.2603319048    0
2754    -9999.9999     1.04       0          -9999.9999  0.2598978778    0
2755    -9999.9999     1.04       0          -9999.9999  0.2594647454    0
2756    -9999.9999     1.04       0          -9999.9999  0.2590325052    0
2757    -9999.9999     1.04       0          -9999.9999  0.2586011545    0
2758    -9999.9999     1.04       0          -9999.9999  0.2581706908    0
2759    -9999.9999     1.04       0          -9999.9999  0.2577411118    0
2760    -9999.9999     1.04       0          -9999.9999  0.2573124147    0
2761    -9999.9999     1.04       0          -9999.9999  0.2568845973    0
2762    -9999.9999     1.04       0          -9999.9999  0.2564576569    0
2763    -9999.9999     1.04       0          -9999.9999  0.2560315911    0
2764    -9999.9999     1.04       0          -9999.9999  0.2556063975    0
2765    -9999.9999     1.04       0          -9999.9999  0.2551820736    0
2766    -9999.9999     1.04       0          -9999.9999  0.254758617     0
2767    -9999.9999     1.04       0          -9999.9999  0.2543360253    0
2768    -9999.9999     1.04       0          -9999.9999  0.2539142959    0
2769    -9999.9999     1.04       0          -9999.9999  0.2534934266    0
2770    -9999.9999     1.04       0          -9999.9999  0.2530734149    0
2771    -9999.9999     1.04       0          -9999.9999  0.2526542584    0
2772    -9999.9999     1.04       0          -9999.9999  0.2522359547    0
2773    -9999.9999     1.04       0          -9999.9999  0.2518185015    0
2774    -9999.9999     1.04       0          -9999.9999  0.2514018964    0
2775    -9999.9999     1.04       0          -9999.9999  0.2509861371    0
2776    -9999.9999     1.04       0          -9999.9999  0.2505712211    0
2777    -9999.9999     1.04       0          -9999.9999  0.2501571462    0
2778    -9999.9999     1.04       0          -9999.9999  0.24974391      0
2779    -9999.9999     1.04       0          -9999.9999  0.2493315102    0
2780    -9999.9999     1.04       0          -9999.9999  0.2489199445    0
2781    -9999.9999     1.04       0          -9999.9999  0.2485092106    0
2782    -9999.9999     1.04       0          -9999.9999  0.2480993061    0
2783    -9999.9999     1.04       0          -9999.9999  0.2476902289    0
2784    -9999.9999     1.04       0          -9999.9999  0.2472819766    0
2785    -9999.9999     1.04       0          -9999.9999  0.246874547     0
2786    -9999.9999     1.04       0          -9999.9999  0.2464679378    0
2787    -9999.9999     1.04       0          -9999.9999  0.2460621467    0
2788    -9999.9999     1.04       0          -9999.9999  0.2456571715    0
2789    -9999.9999     1.04       0          -9999.9999  0.24525301      0
2790    -9999.9999     1.04       0          -9999.9999  0.24484966      0
2791    -9999.9999     1.04       0          -9999.9999  0.2444471191    0
2792    -9999.9999     1.04       0          -9999.9999  0.2440453853    0
2793    -9999.9999     1.04       0          -9999.9999  0.2436444563    0
2794    -9999.9999     1.04       0          -9999.9999  0.2432443299    0
2795    -9999.9999     1.04       0          -9999.9999  0.2428450039    0
2796    -9999.9999     1.04       0          -9999.9999  0.2424464762    0
2797    -9999.9999     1.04       0          -9999.9999  0.2420487446    0
2798    -9999.9999     1.04       0          -9999.9999  0.2416518068    0
2799    -9999.9999     1.04       0          -9999.9999  0.2412556609    0
2800    -9999.9999     1.04       0          -9999.9999  0.2408603046    0
2801    -9999.9999     1.04       0          -9999.9999  0.2404657357    0
2802    -9999.9999     1.04       0          -9999.9999  0.2400719522    0
2803    -9999.9999     1.04       0          -9999.9999  0.239678952     0
2804    -9999.9999     1.04       0          -9999.9999  0.2392867329    0
2805    -9999.9999     1.04       0          -9999.9999  0.2388952927    0
2806    -9999.9999     1.04       0          -9999.9999  0.2385046295    0
2807    -9999.9999     1.04       0          -9999.9999  0.2381147411    0
2808    -9999.9999     1.04       0          -9999.9999  0.2377256255    0
2809    -9999.9999     1.04       0          -9999.9999  0.2373372805    0
2810    -9999.9999     1.04       0          -9999.9999  0.236949704     0
2811    -9999.9999     1.04       0          -9999.9999  0.2365628942    0
2812    -9999.9999     1.04       0          -9999.9999  0.2361768488    0
2813    -9999.9999     1.04       0          -9999.9999  0.2357915658    0
2814    -9999.9999     1.04       0          -9999.9999  0.2354070432    0
2815    -9999.9999     1.04       0          -9999.9999  0.235023279     0
